setCode,name,rarity,manaCost,colorIdentity,types,subtypes,power,toughness,quantity,nm,lp,p,foil,text
10E,Whispersilk Cloak,uncommon,{3},0,Artifact,Equipment,0,0,0,0,0,0,0,Equipped creature can't be blocked and has shroud. (It can't be the target of spells or abilities.)\nEquip {2}
10E,Wurm's Tooth,uncommon,{2},0,Artifact,0,0,0,0,0,0,0,0,"Whenever a player casts a green spell, you may gain 1 life."
10E,Adarkar Wastes,rare,0,"U, W",Land,0,0,0,0,0,0,0,0,{T}: Add {C}.\n{T}: Add {W} or {U}. Adarkar Wastes deals 1 damage to you.
10E,Battlefield Forge,rare,0,"R, W",Land,0,0,0,0,0,0,0,0,{T}: Add {C}.\n{T}: Add {R} or {W}. Battlefield Forge deals 1 damage to you.
10E,Brushland,rare,0,"G, W",Land,0,0,0,0,0,0,0,0,{T}: Add {C}.\n{T}: Add {G} or {W}. Brushland deals 1 damage to you.
10E,Caves of Koilos,rare,0,"B, W",Land,0,0,0,0,0,0,0,0,{T}: Add {C}.\n{T}: Add {W} or {B}. Caves of Koilos deals 1 damage to you.
10E,Faerie Conclave,uncommon,0,U,Land,0,0,0,0,0,0,0,0,Faerie Conclave enters the battlefield tapped.\n{T}: Add {U}.\n{1}{U}: Faerie Conclave becomes a 2/1 blue Faerie creature with flying until end of turn. It's still a land.
10E,Forbidding Watchtower,uncommon,0,W,Land,0,0,0,0,0,0,0,0,Forbidding Watchtower enters the battlefield tapped.\n{T}: Add {W}.\n{1}{W}: Forbidding Watchtower becomes a 1/5 white Soldier creature until end of turn. It's still a land.
10E,Ghitu Encampment,uncommon,0,R,Land,0,0,0,0,0,0,0,0,Ghitu Encampment enters the battlefield tapped.\n{T}: Add {R}.\n{1}{R}: Ghitu Encampment becomes a 2/1 red Warrior creature with first strike until end of turn. It's still a land. (It deals combat damage before creatures without first strike.)
10E,Karplusan Forest,rare,0,"G, R",Land,0,0,0,0,0,0,0,0,{T}: Add {C}.\n{T}: Add {R} or {G}. Karplusan Forest deals 1 damage to you.
10E,Llanowar Wastes,rare,0,"B, G",Land,0,0,0,0,0,0,0,0,{T}: Add {C}.\n{T}: Add {B} or {G}. Llanowar Wastes deals 1 damage to you.
10E,Quicksand,uncommon,0,0,Land,0,0,0,0,0,0,0,0,"{T}: Add {C}.\n{T}, Sacrifice Quicksand: Target attacking creature without flying gets -1/-2 until end of turn."
10E,Shivan Reef,rare,0,"R, U",Land,0,0,0,0,0,0,0,0,{T}: Add {C}.\n{T}: Add {U} or {R}. Shivan Reef deals 1 damage to you.
10E,Spawning Pool,uncommon,0,B,Land,0,0,0,0,0,0,0,0,"Spawning Pool enters the battlefield tapped.\n{T}: Add {B}.\n{1}{B}: Spawning Pool becomes a 1/1 black Skeleton creature with ""{B}: Regenerate this creature"" until end of turn. It's still a land. (If it regenerates, the next time it would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)"
10E,Sulfurous Springs,rare,0,"B, R",Land,0,0,0,0,0,0,0,0,{T}: Add {C}.\n{T}: Add {B} or {R}. Sulfurous Springs deals 1 damage to you.
10E,Terramorphic Expanse,common,0,0,Land,0,0,0,0,0,0,0,0,"{T}, Sacrifice Terramorphic Expanse: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle."
10E,Treetop Village,uncommon,0,G,Land,0,0,0,0,0,0,0,0,Treetop Village enters the battlefield tapped.\n{T}: Add {G}.\n{1}{G}: Treetop Village becomes a 3/3 green Ape creature with trample until end of turn. It's still a land. (It can deal excess combat damage to the player or planeswalker it's attacking.)
10E,Underground River,rare,0,"B, U",Land,0,0,0,0,0,0,0,0,{T}: Add {C}.\n{T}: Add {U} or {B}. Underground River deals 1 damage to you.
10E,Yavimaya Coast,rare,0,"G, U",Land,0,0,0,0,0,0,0,0,{T}: Add {C}.\n{T}: Add {G} or {U}. Yavimaya Coast deals 1 damage to you.
10E,Plains,common,0,W,Land,Plains,0,0,0,0,0,0,0,({T}: Add {W}.)
10E,Island,common,0,U,Land,Island,0,0,0,0,0,0,0,({T}: Add {U}.)
10E,Swamp,common,0,B,Land,Swamp,0,0,0,0,0,0,0,({T}: Add {B}.)
10E,Mountain,common,0,R,Land,Mountain,0,0,0,0,0,0,0,({T}: Add {R}.)
10E,Forest,common,0,G,Land,Forest,0,0,0,0,0,0,0,({T}: Add {G}.)
